ORIGIN,ORIGIN_CITY,AIRLINE,Year,flights,delayed,avg_delay,LATITUDE,LONGITUDE,connections,pct_delayed
DEN,Denver,JetBlue Airways,2020,118,19,-12.11111111111111,39.85841,-104.667,"['JFK', 'BOS', 'ABQ']",16.101694915254235
DEN,Denver,Republic Airline,2020,171,36,-4.856209150326797,39.85841,-104.667,"['GSP', 'SAT', 'MCI', 'OMA', 'RAP', 'CLT', 'DAY', 'MSP', 'IND', 'ATL', 'FCA', 'DRO', 'MEM', 'FAR', 'GEG', 'SDF', 'GRR', 'SMF', 'CPR', 'SLC', 'CMH', 'TYS', 'OKC', 'BHM', 'MSY', 'BNA', 'XNA', 'GJT', 'HSV']",21.052631578947366
DEN,Denver,SkyWest Airlines Inc.,2020,4518,1025,-2.037877016600421,39.85841,-104.667,"['HDN', 'OKC', 'LNK', 'HYS', 'CLT', 'CMH', 'SBP', 'RAP', 'RNO', 'MFR', 'COD', 'SAT', 'JAX', 'BFL', 'TVC', 'GJT', 'EUG', 'MOT', 'FAR', 'FAT', 'ICT', 'CPR', 'DSM', 'SBA', 'SLC', 'JMS', 'BUR', 'LAS', 'COS', 'JAC', 'RIC', 'ABQ', 'GCC', 'ASE', 'BZN', 'VEL', 'IDA', 'BOI', 'BNA', 'BHM', 'MKE', 'MSP', 'BIL', 'LAR', 'CNY', 'MSN', 'PUB', 'PSP', 'GUC', 'TUS', 'HLN', 'SUX', 'AMA', 'DRO', 'MEM', 'XWA', 'COU', 'EGE', 'MRY', 'GRR', 'DIK', 'RKS', 'ATL', 'DAY', 'XNA', 'MCI', 'SGF', 'TUL', 'SAF', 'OMA', 'HOB', 'MLI', 'IND', 'FLG', 'MSO', 'LIT', 'LAX', 'LBB', 'FSD', 'TYS', 'FCA', 'SEA', 'SMF', 'GTF', 'SAV', 'SNA', 'MMH', 'AUS', 'CHS', 'ATW', 'SYR', 'RST', 'DTW', 'ELP', 'SHV', 'SJC', 'HSV', 'ACV', 'PNS', 'PDX', 'DVL', 'SDF', 'ORF', 'VPS', 'GSP']",22.687029659141214
DEN,Denver,Southwest Airlines Co.,2020,6901,1259,-7.207051879465673,39.85841,-104.667,"['ATL', 'LGA', 'GEG', 'OMA', 'JAX', 'BNA', 'ICT', 'TPA', 'HOU', 'MCI', 'MSP', 'MDW', 'TUL', 'OKC', 'BUF', 'DAL', 'SEA', 'LAS', 'SMF', 'OAK', 'CMH', 'BOS', 'SFO', 'LBB', 'PHX', 'SNA', 'ONT', 'BWI', 'SJC', 'IND', 'DSM', 'BOI', 'MKE', 'MSY', 'SDF', 'SLC', 'MCO', 'PHL', 'LAX', 'RNO', 'ABQ', 'BUR', 'SAT', 'SAN', 'CLE', 'TUS', 'DTW', 'PDX', 'MEM', 'AUS', 'PIT', 'BHM', 'GRR', 'LGB', 'HDN', 'ALB', 'CLT', 'PSP', 'ELP', 'LIT', 'ORF']",18.243732792348936
DEN,Denver,Spirit Air Lines,2020,271,53,-0.3169811320754717,39.85841,-104.667,"['DTW', 'MSP', 'IAH', 'LAS', 'MCO', 'ORD', 'MSY', 'BWI', 'LAX', 'AUS']",19.557195571955717
DEN,Denver,United Air Lines Inc.,2020,4789,1008,-4.996876394466756,39.85841,-104.667,"['ORD', 'MIA', 'PHX', 'BWI', 'RNO', 'SNA', 'IAH', 'LGA', 'ATL', 'FCA', 'SEA', 'GRR', 'BOS', 'CMH', 'CLE', 'MSP', 'BZN', 'PIT', 'AUS', 'MCO', 'EWR', 'BIL', 'SFO', 'TPA', 'PDX', 'LAX', 'ONT', 'PHL', 'GEG', 'LAS', 'SMF', 'MSO', 'BUR', 'JAC', 'DTW', 'MSN', 'ANC', 'SAT', 'OMA', 'EUG', 'SAN', 'COS', 'TUS', 'ABQ', 'PSP', 'MKE', 'MCI', 'BNA', 'SLC', 'MSY', 'DSM', 'BOI', 'SBA', 'SJC', 'IND', 'JAX', 'OKC', 'HNL', 'MFR', 'OGG', 'RAP', 'FSD', 'LIH', 'CHS', 'ICT', 'RIC', 'FAT', 'CLT', 'ORF', 'TUL', 'TVC']",21.04823553977866
DHN,Dothan,Endeavor Air Inc.,2020,48,2,-14.0,31.32134,-85.44963,['ATL'],4.166666666666666
DHN,Dothan,SkyWest Airlines Inc.,2020,44,13,12.023255813953488,31.32134,-85.44963,['ATL'],29.545454545454547
DIK,Dickinson,SkyWest Airlines Inc.,2020,29,9,0.2413793103448276,46.79739,-102.80195,['DEN'],31.03448275862069
DLG,Dillingham,Alaska Airlines Inc.,2020,16,6,-2.1875,59.04541,-158.50334,['ANC'],37.5
DLH,Duluth,Delta Air Lines Inc.,2020,3,0,,46.84209,-92.19365,['MSP'],0.0
DLH,Duluth,Endeavor Air Inc.,2020,70,9,-12.544117647058824,46.84209,-92.19365,['MSP'],12.857142857142856
DLH,Duluth,Envoy Air,2020,34,14,6.5,46.84209,-92.19365,['ORD'],41.17647058823529
DLH,Duluth,SkyWest Airlines Inc.,2020,104,13,-12.54945054945055,46.84209,-92.19365,"['ORD', 'MSP', 'LNK']",12.5
DLH,Duluth,United Air Lines Inc.,2020,20,8,2.111111111111111,46.84209,-92.19365,['ORD'],40.0
DRO,Durango,Mesa Airlines Inc.,2020,19,6,2.789473684210526,37.15152,-107.75377,['PHX'],31.57894736842105
DRO,Durango,Republic Airline,2020,20,5,11.0,37.15152,-107.75377,"['DEN', 'IAH']",25.0
DRO,Durango,SkyWest Airlines Inc.,2020,126,26,-6.691666666666666,37.15152,-107.75377,"['DEN', 'PHX']",20.634920634920633
DSM,Des Moines,Allegiant Air,2020,41,11,0.5405405405405406,41.53493,-93.66068,"['LAS', 'AZA', 'BNA', 'VPS', 'AUS']",26.82926829268293
DSM,Des Moines,American Airlines Inc.,2020,33,8,-7.032258064516129,41.53493,-93.66068,['PHX'],24.242424242424242
DSM,Des Moines,Delta Air Lines Inc.,2020,21,4,11.705882352941176,41.53493,-93.66068,['ATL'],19.047619047619047
DSM,Des Moines,Endeavor Air Inc.,2020,311,46,-10.607843137254902,41.53493,-93.66068,"['MSP', 'DTW', 'ATL', 'LGA']",14.790996784565916
DSM,Des Moines,Envoy Air,2020,76,28,6.45945945945946,41.53493,-93.66068,['ORD'],36.84210526315789
DSM,Des Moines,Frontier Airlines Inc.,2020,20,5,-3.3684210526315788,41.53493,-93.66068,"['PHX', 'DEN', 'MCO']",25.0
DSM,Des Moines,Mesa Airlines Inc.,2020,71,8,8.617647058823529,41.53493,-93.66068,"['IAH', 'PHX']",11.267605633802818
DSM,Des Moines,PSA Airlines Inc.,2020,68,23,8.328358208955224,41.53493,-93.66068,"['CLT', 'PHL']",33.82352941176471
DSM,Des Moines,Republic Airline,2020,71,15,-0.6666666666666666,41.53493,-93.66068,"['PHL', 'MIA', 'CLT', 'ORD']",21.12676056338028
DSM,Des Moines,SkyWest Airlines Inc.,2020,312,60,-2.7754385964912283,41.53493,-93.66068,"['ORD', 'DEN', 'PHX', 'SLC', 'IAH', 'MSP']",19.230769230769234
DSM,Des Moines,Southwest Airlines Co.,2020,43,5,-13.023809523809524,41.53493,-93.66068,"['LAS', 'DEN', 'PHX']",11.627906976744185
DSM,Des Moines,United Air Lines Inc.,2020,68,18,-2.0526315789473686,41.53493,-93.66068,"['DEN', 'ORD', 'IAH']",26.47058823529412
DTW,Detroit,Alaska Airlines Inc.,2020,37,13,1.0277777777777777,42.21206,-83.34884,['SEA'],35.13513513513514
DTW,Detroit,American Airlines Inc.,2020,189,35,-9.022727272727273,42.21206,-83.34884,"['PHX', 'MIA', 'CLT', 'PHL']",18.51851851851852
DTW,Detroit,Delta Air Lines Inc.,2020,3260,786,-5.430675632404739,42.21206,-83.34884,"['LAX', 'ATL', 'BOS', 'MSY', 'SAN', 'SFO', 'LGA', 'JAX', 'AUS', 'MCO', 'BNA', 'PHX', 'DEN', 'CMH', 'TPA', 'BWI', 'ORD', 'LAS', 'SLC', 'SEA', 'MSP', 'CLT', 'PDX', 'GRR', 'JFK', 'PHL', 'MIA', 'ALB', 'SJC', 'MKE', 'PVD', 'GSP', 'MCI', 'PIT', 'SMF', 'EWR', 'ROC', 'TVC', 'SNA', 'MSN', 'CLE', 'SYR', 'MEM', 'BUF', 'IND', 'SJU', 'BZN']",24.11042944785276
DTW,Detroit,Endeavor Air Inc.,2020,2495,374,-7.391180073499387,42.21206,-83.34884,"['IND', 'CLE', 'BUF', 'GRB', 'BTV', 'LEX', 'AZO', 'ORD', 'ATW', 'PIT', 'GRR', 'TYS', 'MDW', 'SYR', 'MSN', 'LAN', 'BWI', 'CWA', 'MDT', 'RIC', 'BHM', 'SCE', 'ALB', 'ROC', 'PHL', 'BNA', 'CLT', 'DAY', 'MEM', 'PWM', 'DSM', 'MCI', 'EWR', 'GSP', 'BGM', 'ORF', 'JFK', 'IAH', 'EVV', 'SAT', 'OMA', 'SBN', 'BGR', 'MHT', 'CMH', 'JAX', 'MKE', 'TVC', 'CHS', 'MYR', 'PVD', 'CHA', 'MLI', 'ORH', 'ERI', 'SDF']",14.989979959919838
DTW,Detroit,Envoy Air,2020,108,28,-2.76,42.21206,-83.34884,['ORD'],25.925925925925924
DTW,Detroit,ExpressJet Airlines LLC d/b/a aha!,2020,34,8,-2.8,42.21206,-83.34884,"['ORD', 'IAH']",23.52941176470588
DTW,Detroit,Frontier Airlines Inc.,2020,65,15,-4.898305084745763,42.21206,-83.34884,"['DEN', 'MIA', 'LAS', 'MCO', 'PHX']",23.076923076923077
DTW,Detroit,JetBlue Airways,2020,56,5,-12.509803921568627,42.21206,-83.34884,"['BOS', 'JFK']",8.928571428571429
DTW,Detroit,Mesa Airlines Inc.,2020,82,18,-10.487179487179487,42.21206,-83.34884,['IAH'],21.951219512195124
DTW,Detroit,PSA Airlines Inc.,2020,86,22,-3.9594594594594597,42.21206,-83.34884,"['PHL', 'CLT']",25.581395348837212
DTW,Detroit,Republic Airline,2020,855,123,-6.161870503597123,42.21206,-83.34884,"['LGA', 'SDF', 'CMH', 'MEM', 'CLT', 'PWM', 'GRR', 'ORD', 'EWR', 'IND', 'MCI', 'BUF', 'LEX', 'IAH', 'RIC', 'PIT', 'PHL', 'JFK', 'CLE', 'GSP', 'MSN', 'BNA', 'CHS', 'BOS', 'MIA', 'ORF']",14.385964912280702
DTW,Detroit,SkyWest Airlines Inc.,2020,2366,507,-3.4658990256864484,42.21206,-83.34884,"['MCI', 'PVD', 'BNA', 'OMA', 'PLN', 'ORD', 'GRR', 'ESC', 'SBN', 'ALB', 'LSE', 'SAT', 'RIC', 'OKC', 'CHS', 'GRB', 'TVC', 'MQT', 'IND', 'BGM', 'IAH', 'SCE', 'ROC', 'AZO', 'APN', 'MKE', 'MLI', 'ORH', 'FWA', 'HPN', 'PIT', 'LEX', 'DAY', 'MSN', 'LAN', 'EVV', 'MDW', 'ERI', 'BHM', 'MDT', 'ORF', 'PWM', 'CMH', 'CLE', 'DEN', 'HSV', 'ATW', 'BUF', 'EWR', 'GSP', 'SDF', 'MEM', 'MYR', 'PHL', 'SAV', 'CIU', 'SYR', 'MHT', 'MSP', 'LIT']",21.428571428571427
DTW,Detroit,Southwest Airlines Co.,2020,410,50,-11.11734693877551,42.21206,-83.34884,"['BWI', 'MDW', 'DEN', 'BNA', 'MCO', 'DAL', 'PHX', 'LAS']",12.195121951219512
DTW,Detroit,Spirit Air Lines,2020,634,139,-4.9632,42.21206,-83.34884,"['LAS', 'MSP', 'SAN', 'IAH', 'TPA', 'JAX', 'LGA', 'ATL', 'MCO', 'DEN', 'BOS', 'MSY', 'MYR', 'AUS', 'LAX', 'BWI', 'PHL', 'OAK', 'MCI']",21.92429022082019
DTW,Detroit,United Air Lines Inc.,2020,62,20,-1.1964285714285714,42.21206,-83.34884,"['DEN', 'ORD', 'SFO', 'IAH']",32.25806451612903
DVL,Devils Lake,SkyWest Airlines Inc.,2020,55,10,-12.203703703703704,48.11425,-98.90878,"['JMS', 'DEN']",18.181818181818183
EAU,Eau Claire,SkyWest Airlines Inc.,2020,128,26,-7.603174603174603,44.86526,-91.48507,['ORD'],20.3125
EGE,Eagle,American Airlines Inc.,2020,62,7,31.145454545454545,39.64257,-106.9177,"['MIA', 'JFK', 'LAX', 'ORD', 'PHL', 'LGA']",11.29032258064516
EGE,Eagle,Delta Air Lines Inc.,2020,12,4,-4.454545454545454,39.64257,-106.9177,['ATL'],33.33333333333333
EGE,Eagle,SkyWest Airlines Inc.,2020,74,27,4.956521739130435,39.64257,-106.9177,"['ASE', 'DEN', 'PHX', 'SFO', 'LAX']",36.486486486486484
EGE,Eagle,United Air Lines Inc.,2020,70,20,-8.55072463768116,39.64257,-106.9177,"['ORD', 'IAH', 'EWR']",28.57142857142857
EKO,Elko,SkyWest Airlines Inc.,2020,62,10,-4.934426229508197,40.82493,-115.7917,['SLC'],16.129032258064516
ELP,El Paso,Allegiant Air,2020,5,0,-17.0,31.80667,-106.37781,['LAS'],0.0
ELP,El Paso,American Airlines Inc.,2020,8,0,-11.25,31.80667,-106.37781,['PHX'],0.0
ELP,El Paso,Delta Air Lines Inc.,2020,48,11,-3.6222222222222222,31.80667,-106.37781,['ATL'],22.916666666666664
ELP,El Paso,Envoy Air,2020,98,20,3.1956521739130435,31.80667,-106.37781,['ORD'],20.408163265306122
ELP,El Paso,ExpressJet Airlines LLC d/b/a aha!,2020,53,4,-13.346938775510203,31.80667,-106.37781,"['IAH', 'DEN', 'ORD']",7.547169811320755
ELP,El Paso,Frontier Airlines Inc.,2020,6,2,9.5,31.80667,-106.37781,['DEN'],33.33333333333333
ELP,El Paso,Mesa Airlines Inc.,2020,265,56,-1.4728682170542635,31.80667,-106.37781,"['PHX', 'IAH']",21.132075471698116
ELP,El Paso,Republic Airline,2020,22,6,-8.545454545454545,31.80667,-106.37781,['ORD'],27.27272727272727
ELP,El Paso,SkyWest Airlines Inc.,2020,83,18,0.4473684210526316,31.80667,-106.37781,"['PHX', 'DEN', 'IAH']",21.686746987951807
ELP,El Paso,Southwest Airlines Co.,2020,546,56,-8.367556468172484,31.80667,-106.37781,"['LAS', 'PHX', 'SAT', 'DAL', 'SAN', 'AUS', 'LAX', 'HOU', 'DEN', 'SJC']",10.256410256410255
ERI,Erie,Endeavor Air Inc.,2020,2,0,-15.0,42.08202,-80.17622,['DTW'],0.0
ERI,Erie,ExpressJet Airlines LLC d/b/a aha!,2020,8,2,-9.0,42.08202,-80.17622,['ORD'],25.0
ERI,Erie,PSA Airlines Inc.,2020,14,1,-17.714285714285715,42.08202,-80.17622,['CLT'],7.142857142857142
ERI,Erie,SkyWest Airlines Inc.,2020,42,5,-6.425,42.08202,-80.17622,"['DTW', 'ORD']",11.904761904761903
ESC,Escanaba,SkyWest Airlines Inc.,2020,64,13,1.6349206349206349,45.72267,-87.09373,['DTW'],20.3125
EUG,Eugene,Allegiant Air,2020,59,18,4.566037735849057,44.12326,-123.21869,"['LAX', 'OAK', 'AZA', 'LAS', 'PSP', 'SAN']",30.508474576271187
EUG,Eugene,SkyWest Airlines Inc.,2020,421,82,-3.482587064676617,44.12326,-123.21869,"['SEA', 'SLC', 'SFO', 'LAX', 'DEN', 'PHX', 'ORD']",19.47743467933492
EUG,Eugene,United Air Lines Inc.,2020,17,3,-9.933333333333334,44.12326,-123.21869,"['DEN', 'SFO']",17.647058823529413
EVV,Evansville,Allegiant Air,2020,4,1,-13.5,38.03799,-87.53063,['VPS'],25.0
EVV,Evansville,Endeavor Air Inc.,2020,167,19,-10.41358024691358,38.03799,-87.53063,"['ATL', 'DTW']",11.377245508982035
EVV,Evansville,Envoy Air,2020,8,0,-21.25,38.03799,-87.53063,['ORD'],0.0
EVV,Evansville,ExpressJet Airlines LLC d/b/a aha!,2020,6,0,-23.5,38.03799,-87.53063,['ORD'],0.0
EVV,Evansville,PSA Airlines Inc.,2020,5,1,-12.2,38.03799,-87.53063,['CLT'],20.0
EVV,Evansville,SkyWest Airlines Inc.,2020,54,14,-7.5,38.03799,-87.53063,"['DTW', 'ORD']",25.925925925925924
EWR,Newark,Alaska Airlines Inc.,2020,193,33,-14.866666666666667,40.6925,-74.16866,"['SEA', 'SFO', 'LAX', 'SAN', 'SJC', 'PDX']",17.098445595854923
EWR,Newark,Allegiant Air,2020,34,3,-9.375,40.6925,-74.16866,"['TYS', 'VPS', 'AVL', 'SAV']",8.823529411764707
EWR,Newark,American Airlines Inc.,2020,352,62,-8.046583850931677,40.6925,-74.16866,"['ORD', 'MIA', 'CLT', 'PHX']",17.613636363636363
EWR,Newark,Delta Air Lines Inc.,2020,276,48,-7.1875,40.6925,-74.16866,"['ATL', 'DTW', 'SLC', 'MSP']",17.391304347826086
EWR,Newark,Endeavor Air Inc.,2020,129,19,-9.75968992248062,40.6925,-74.16866,"['MSP', 'DTW']",14.728682170542637
EWR,Newark,Envoy Air,2020,66,14,-14.2,40.6925,-74.16866,['ORD'],21.21212121212121
EWR,Newark,ExpressJet Airlines LLC d/b/a aha!,2020,355,92,-1.146341463414634,40.6925,-74.16866,"['RIC', 'DTW', 'MKE', 'TYS', 'IND', 'SAV', 'MSN', 'PVD', 'BTV', 'MEM', 'BNA', 'PWM', 'ROC', 'CMH', 'BUF', 'ORF', 'GSP', 'CLE', 'CLT', 'SYR', 'CHS', 'JAX', 'SDF', 'CAK', 'ALB']",25.915492957746476
EWR,Newark,Frontier Airlines Inc.,2020,147,43,0.09352517985611511,40.6925,-74.16866,"['SJU', 'PHX', 'ATL', 'MCO', 'DEN', 'MIA', 'LAS', 'ORD', 'TPA']",29.25170068027211
EWR,Newark,JetBlue Airways,2020,476,122,-3.165948275862069,40.6925,-74.16866,"['MCO', 'LAX', 'TPA', 'SFO', 'SJU', 'BOS', 'SAN', 'CHS', 'LAS', 'JAX', 'PHX', 'AUS']",25.630252100840334
EWR,Newark,PSA Airlines Inc.,2020,1,0,-37.0,40.6925,-74.16866,['CLT'],0.0
EWR,Newark,Republic Airline,2020,1225,258,-7.913080895008606,40.6925,-74.16866,"['GSP', 'BNA', 'ATL', 'CMH', 'BOS', 'PIT', 'PWM', 'OMA', 'EYW', 'CLT', 'SAT', 'MKE', 'MCI', 'JAX', 'DTW', 'MSP', 'IND', 'CLE', 'SDF', 'MIA', 'ORD', 'CHS', 'SAV', 'SYR', 'ORF', 'ROC', 'PVD', 'MSY', 'BUF', 'RIC', 'MEM', 'XNA', 'BTV', 'GRR', 'AUS']",21.06122448979592
EWR,Newark,SkyWest Airlines Inc.,2020,43,14,6.175,40.6925,-74.16866,"['MSP', 'DTW', 'ORD']",32.55813953488372
EWR,Newark,Spirit Air Lines,2020,343,91,-2.2789968652037618,40.6925,-74.16866,"['MCO', 'MYR', 'ATL', 'SJU', 'LAS', 'CLT', 'TPA', 'BNA', 'IAH', 'BOS', 'AUS', 'CLE', 'MSY']",26.53061224489796
EWR,Newark,United Air Lines Inc.,2020,2711,633,-6.1370355573312025,40.6925,-74.16866,"['PHX', 'LAS', 'DEN', 'ATL', 'MCO', 'BOS', 'MSY', 'ORD', 'MIA', 'BQN', 'SEA', 'AUS', 'PDX', 'SAN', 'TPA', 'IAH', 'LAX', 'SFO', 'SLC', 'EGE', 'CLT', 'BNA', 'SJU', 'BZN', 'HNL', 'STT', 'SNA', 'CLE', 'SAT', 'MYR', 'CHS', 'PIT', 'JAC', 'JAX', 'HDN', 'SMF', 'BUF', 'IND']",23.3493175949834
EYW,Key West,American Airlines Inc.,2020,6,1,-12.5,24.55611,-81.75956,['PHL'],16.666666666666664
EYW,Key West,Delta Air Lines Inc.,2020,126,26,-3.4745762711864407,24.55611,-81.75956,['ATL'],20.634920634920633
EYW,Key West,Endeavor Air Inc.,2020,11,1,-8.3,24.55611,-81.75956,['ATL'],9.090909090909092
EYW,Key West,Envoy Air,2020,26,3,-12.291666666666666,24.55611,-81.75956,"['ORD', 'MIA']",11.538461538461538
EYW,Key West,ExpressJet Airlines LLC d/b/a aha!,2020,24,4,-6.6,24.55611,-81.75956,['ORD'],16.666666666666664
EYW,Key West,Mesa Airlines Inc.,2020,4,0,-24.0,24.55611,-81.75956,['IAH'],0.0
EYW,Key West,Republic Airline,2020,319,74,-2.6554054054054053,24.55611,-81.75956,"['EWR', 'CLT', 'PHL', 'MIA', 'ORD', 'LGA', 'MCO', 'ATL', 'TPA', 'BOS']",23.197492163009404
FAI,Fairbanks,Alaska Airlines Inc.,2020,252,47,-8.468,64.81368,-147.85967,"['ANC', 'SEA', 'SCC']",18.650793650793652
FAI,Fairbanks,Delta Air Lines Inc.,2020,29,8,-3.9310344827586206,64.81368,-147.85967,['SEA'],27.586206896551722
FAI,Fairbanks,SkyWest Airlines Inc.,2020,7,2,-5.0,64.81368,-147.85967,['SEA'],28.57142857142857
FAR,Fargo,Allegiant Air,2020,49,6,-11.422222222222222,46.91935,-96.81499,"['AZA', 'LAS', 'BNA', 'LAX']",12.244897959183673
FAR,Fargo,American Airlines Inc.,2020,8,3,-12.75,46.91935,-96.81499,['PHX'],37.5
FAR,Fargo,Delta Air Lines Inc.,2020,31,4,-9.964285714285714,46.91935,-96.81499,"['MSP', 'ATL']",12.903225806451612
FAR,Fargo,Endeavor Air Inc.,2020,65,10,-9.53968253968254,46.91935,-96.81499,['MSP'],15.384615384615385
FAR,Fargo,Envoy Air,2020,110,28,-3.9019607843137254,46.91935,-96.81499,['ORD'],25.454545454545453
FAR,Fargo,ExpressJet Airlines LLC d/b/a aha!,2020,12,0,-20.25,46.91935,-96.81499,['ORD'],0.0
FAR,Fargo,Frontier Airlines Inc.,2020,9,2,-18.333333333333332,46.91935,-96.81499,"['DEN', 'PHX']",22.22222222222222
FAR,Fargo,Mesa Airlines Inc.,2020,3,0,-40.666666666666664,46.91935,-96.81499,['PHX'],0.0
FAR,Fargo,Republic Airline,2020,17,10,29.11764705882353,46.91935,-96.81499,"['ORD', 'DEN']",58.82352941176471
FAR,Fargo,SkyWest Airlines Inc.,2020,181,33,-6.80625,46.91935,-96.81499,"['DEN', 'MSP', 'ORD']",18.23204419889503
FAT,Fresno,Allegiant Air,2020,42,5,2.857142857142857,36.77619,-119.71814,['LAS'],11.904761904761903
FAT,Fresno,Frontier Airlines Inc.,2020,22,5,-6.0,36.77619,-119.71814,['DEN'],22.727272727272727
FAT,Fresno,Mesa Airlines Inc.,2020,23,3,-4.684210526315789,36.77619,-119.71814,['PHX'],13.043478260869565
FAT,Fresno,SkyWest Airlines Inc.,2020,709,115,-5.747838616714698,36.77619,-119.71814,"['SLC', 'SAN', 'SFO', 'PHX', 'LAX', 'SEA', 'DEN', 'PDX']",16.22002820874471
FAT,Fresno,United Air Lines Inc.,2020,22,2,-21.45,36.77619,-119.71814,"['ORD', 'DEN']",9.090909090909092
FAY,Fayetteville,Delta Air Lines Inc.,2020,11,2,-7.181818181818182,34.99147,-78.88,['ATL'],18.181818181818183
FAY,Fayetteville,Endeavor Air Inc.,2020,90,13,-7.3522727272727275,34.99147,-78.88,['ATL'],14.444444444444443
FAY,Fayetteville,Envoy Air,2020,4,1,30.75,34.99147,-78.88,['CLT'],25.0
FAY,Fayetteville,PSA Airlines Inc.,2020,181,42,-5.78125,34.99147,-78.88,['CLT'],23.204419889502763
FAY,Fayetteville,SkyWest Airlines Inc.,2020,38,16,6.675675675675675,34.99147,-78.88,['ATL'],42.10526315789473
FCA,Kalispell,Allegiant Air,2020,16,3,-10.5,48.3114,-114.25507,"['AZA', 'LAS', 'OAK']",18.75
FCA,Kalispell,American Airlines Inc.,2020,22,6,-2.727272727272727,48.3114,-114.25507,['ORD'],27.27272727272727
FCA,Kalispell,Delta Air Lines Inc.,2020,43,5,-3.642857142857143,48.3114,-114.25507,"['MSP', 'SLC']",11.627906976744185
FCA,Kalispell,Envoy Air,2020,2,0,-38.0,48.3114,-114.25507,['ORD'],0.0
FCA,Kalispell,Republic Airline,2020,2,0,-17.5,48.3114,-114.25507,['DEN'],0.0
FCA,Kalispell,SkyWest Airlines Inc.,2020,179,35,-3.0701754385964914,48.3114,-114.25507,"['MSP', 'SLC', 'DEN', 'LAX', 'ORD', 'SEA', 'SFO']",19.553072625698324
FCA,Kalispell,United Air Lines Inc.,2020,41,13,-6.725,48.3114,-114.25507,"['DEN', 'ORD']",31.70731707317073
FLG,Flagstaff,Mesa Airlines Inc.,2020,15,3,1.1818181818181819,35.13845,-111.67122,['PHX'],20.0
FLG,Flagstaff,SkyWest Airlines Inc.,2020,96,18,-5.747126436781609,35.13845,-111.67122,"['PHX', 'DEN']",18.75
FNT,Flint,Allegiant Air,2020,4,2,9.25,42.9655,-83.74346,['BNA'],50.0
FNT,Flint,Delta Air Lines Inc.,2020,15,1,-16.333333333333332,42.9655,-83.74346,['ATL'],6.666666666666667
FNT,Flint,Endeavor Air Inc.,2020,25,3,-16.416666666666668,42.9655,-83.74346,['ATL'],12.0
FNT,Flint,Envoy Air,2020,110,21,-8.83177570093458,42.9655,-83.74346,"['ORD', 'CLT']",19.090909090909093
FNT,Flint,ExpressJet Airlines LLC d/b/a aha!,2020,10,2,27.333333333333332,42.9655,-83.74346,['ORD'],20.0
FNT,Flint,PSA Airlines Inc.,2020,72,18,-1.0857142857142856,42.9655,-83.74346,['CLT'],25.0
FNT,Flint,SkyWest Airlines Inc.,2020,38,0,-20.4375,42.9655,-83.74346,['ORD'],0.0
FSD,Sioux Falls,Allegiant Air,2020,54,15,-5.604166666666667,43.58135,-96.7417,"['LAS', 'AZA', 'BNA', 'SAN']",27.77777777777778
FSD,Sioux Falls,Delta Air Lines Inc.,2020,24,10,0.9473684210526315,43.58135,-96.7417,"['MSP', 'ATL']",41.66666666666667
FSD,Sioux Falls,Endeavor Air Inc.,2020,106,13,-10.904761904761905,43.58135,-96.7417,['MSP'],12.264150943396226
FSD,Sioux Falls,Envoy Air,2020,154,30,0.18055555555555555,43.58135,-96.7417,['ORD'],19.480519480519483
FSD,Sioux Falls,ExpressJet Airlines LLC d/b/a aha!,2020,2,0,,43.58135,-96.7417,['DEN'],0.0
FSD,Sioux Falls,Frontier Airlines Inc.,2020,9,1,-9.857142857142858,43.58135,-96.7417,['DEN'],11.11111111111111
FSD,Sioux Falls,Mesa Airlines Inc.,2020,28,8,3.9285714285714284,43.58135,-96.7417,['PHX'],28.57142857142857
FSD,Sioux Falls,PSA Airlines Inc.,2020,7,1,-12.857142857142858,43.58135,-96.7417,['CLT'],14.285714285714285
FSD,Sioux Falls,Republic Airline,2020,2,0,-28.0,43.58135,-96.7417,['ORD'],0.0
FSD,Sioux Falls,SkyWest Airlines Inc.,2020,159,30,-3.8843537414965987,43.58135,-96.7417,"['MSP', 'DEN', 'ORD', 'PHX']",18.867924528301888
FSD,Sioux Falls,United Air Lines Inc.,2020,25,8,-2.6956521739130435,43.58135,-96.7417,"['DEN', 'ORD']",32.0
FSM,Fort Smith,Endeavor Air Inc.,2020,5,0,-18.4,35.33659,-94.36744,['ATL'],0.0
FSM,Fort Smith,SkyWest Airlines Inc.,2020,24,8,4.291666666666667,35.33659,-94.36744,['ATL'],33.33333333333333
FWA,Fort Wayne,Allegiant Air,2020,16,4,-9.0,40.97847,-85.19515,"['MYR', 'AZA', 'LAS']",25.0
FWA,Fort Wayne,Endeavor Air Inc.,2020,41,8,-10.55,40.97847,-85.19515,['ATL'],19.51219512195122
FWA,Fort Wayne,Envoy Air,2020,52,8,-14.304347826086957,40.97847,-85.19515,['ORD'],15.384615384615385
FWA,Fort Wayne,PSA Airlines Inc.,2020,53,10,5.333333333333333,40.97847,-85.19515,['CLT'],18.867924528301888
FWA,Fort Wayne,SkyWest Airlines Inc.,2020,340,64,1.6716867469879517,40.97847,-85.19515,"['MSP', 'ORD', 'DTW', 'ATL']",18.823529411764707
GCC,Gillette,SkyWest Airlines Inc.,2020,64,14,-3.2295081967213113,44.3489,-105.53936,['DEN'],21.875
